# {"t_start": 1573493121.4565496, "env_id": "AntBulletEnv-v0"} 
r,l,t
407.80647,1000,3106.33755
334.243818,1000,3109.784584
513.043795,1000,3113.171066
570.521347,1000,3116.691991
438.848219,1000,3120.136007
535.121434,1000,3123.769534
558.937414,1000,3127.265984
407.2138,1000,3130.25784
411.00379,1000,3133.269113
482.133924,1000,3136.232855
403.463037,1000,3139.052516
538.290795,1000,3142.198375
450.063412,1000,3145.195736
557.889762,1000,3148.151316
382.785192,1000,3150.890449
372.526404,1000,3153.753784
388.281497,1000,3157.077729
359.887536,1000,3161.073544
382.602944,1000,3164.172066
567.745954,1000,3166.962875
383.432162,1000,3170.692612
428.724966,1000,3173.829129
402.645263,1000,3177.798873
404.445263,1000,3180.189937
410.562073,1000,3182.606704
435.202655,1000,3185.09506
518.505854,1000,3187.409915
444.4385,1000,3189.58948
450.858611,1000,3191.979757
465.415809,1000,3194.770184
535.83596,1000,3197.324855
556.120231,1000,3200.304672
546.874436,1000,3203.798269
531.88267,1000,3207.087818
391.811861,1000,3210.558945
373.10562,1000,3213.853074
360.13148,1000,3217.370115
371.854195,1000,3220.702473
367.467324,1000,3224.225806
434.374694,1000,3227.613189
474.107332,1000,3231.081326
511.88573,1000,3234.393819
479.995553,1000,3237.808269
538.869453,1000,3241.064525
467.605789,1000,3244.500904
424.340304,1000,3247.785811
514.243941,1000,3251.208896
516.669321,1000,3254.517931
522.21997,1000,3257.946603
439.81338,1000,3261.235882
469.517969,1000,3264.648798
480.694696,1000,3268.022363
485.043573,1000,3271.445997
519.277714,1000,3274.737872
460.040204,1000,3278.173238
456.465132,1000,3281.501676
388.420514,1000,3284.94899
576.79702,1000,3288.2598
459.853578,1000,3291.732582
431.864151,1000,3295.027011
519.212945,1000,3298.587146
412.57122,1000,3301.941435
416.464835,1000,3305.386009
375.22529,1000,3308.738958
534.659463,1000,3312.136603
547.390793,1000,3315.473403
419.091412,1000,3318.868155
438.711358,1000,3322.252181
447.482404,1000,3325.552968
384.343888,1000,3329.047899
406.980286,1000,3332.422094
417.429049,1000,3335.960788
455.349173,1000,3339.531398
363.778361,1000,3343.275232
