# {"t_start": 1574707751.4640615, "env_id": "AntBulletEnv-v0"} 
r,l,t
743.671278,1000,37746.268697
670.957021,1000,37750.986334
740.807176,1000,37755.475217
613.178858,1000,37760.109079
759.910596,1000,37764.622628
693.957643,1000,37769.278103
737.336168,1000,37773.779005
721.961224,1000,37778.46803
642.116725,1000,37782.946444
629.674869,1000,37787.605479
723.905598,1000,37792.121205
737.463636,1000,37796.789511
727.488494,1000,37801.28961
761.62319,1000,37805.98519
730.556052,1000,37810.511251
629.402068,1000,37815.162952
619.373511,1000,37819.645658
700.600249,1000,37824.356323
624.667537,1000,37828.853342
673.481237,1000,37833.528161
695.106899,1000,37838.044229
639.832355,1000,37842.711968
724.058688,1000,37847.219712
668.731231,1000,37851.878494
649.741438,1000,37856.378538
637.351966,1000,37860.971595
600.499515,1000,37865.452585
614.41569,1000,37870.159642
618.972299,1000,37874.621428
588.552636,1000,37879.264914
738.05777,1000,37883.748318
658.645168,1000,37888.439241
612.227084,1000,37892.894945
633.17252,1000,37897.550836
612.397517,1000,37901.999793
782.114053,1000,37906.493375
635.207005,1000,37911.162048
607.246012,1000,37915.627391
673.694738,1000,37920.284201
751.002277,1000,37924.781313
704.715113,1000,37929.471421
726.35248,1000,37933.990435
781.023991,1000,37938.689037
807.313798,1000,37943.186351
779.193118,1000,37947.837681
759.301567,1000,37952.357617
746.066782,1000,37957.012448
776.842113,1000,37961.496024
655.905623,1000,37966.167061
748.224431,1000,37970.699103
779.944324,1000,37975.379357
615.3999,1000,37979.889538
700.749399,1000,37984.521091
733.243809,1000,37988.997819
734.327949,1000,37993.660218
735.314498,1000,37998.143462
765.054105,1000,38002.811039
787.529299,1000,38007.309241
783.422019,1000,38011.988877
786.050662,1000,38016.51407
758.364794,1000,38021.179346
567.064695,1000,38025.681771
805.792209,1000,38030.361515
570.858109,1000,38034.874743
775.836868,1000,38039.534791
743.553685,1000,38044.065158
861.778301,1000,38048.72913
729.851353,1000,38053.246775
750.57269,1000,38057.923869
569.381706,1000,38062.431869
836.121944,1000,38067.082506
807.456946,1000,38071.579662
785.163235,1000,38076.243392
786.844074,1000,38080.732421
788.592032,1000,38085.404783
565.305046,1000,38089.921017
751.689884,1000,38094.782456
784.904169,1000,38099.299703
837.230728,1000,38103.791192
807.765498,1000,38108.446822
561.752874,1000,38112.947062
600.937809,1000,38117.66119
740.293084,1000,38122.123537
818.722889,1000,38126.81264
785.964929,1000,38131.276569
845.824885,1000,38135.95059
781.317788,1000,38140.457464
806.415008,1000,38145.148584
691.41915,1000,38149.634886
809.911713,1000,38154.29187
735.481619,1000,38158.774406
818.680189,1000,38163.426171
695.281061,1000,38167.905354
771.224562,1000,38172.591597
837.292902,1000,38177.073728
798.231669,1000,38181.705683
857.618525,1000,38186.1813
709.386898,1000,38190.874206
779.665456,1000,38195.37993
685.857571,1000,38200.085762
827.031285,1000,38204.563765
747.0652,1000,38209.299944
709.307832,1000,38213.748412
772.261906,1000,38218.428
730.488079,1000,38222.884097
778.312345,1000,38227.572977
831.882542,1000,38232.017017
603.676032,1000,38236.682149
791.746515,1000,38241.218872
826.427185,1000,38245.925702
824.453966,1000,38250.426009
815.080869,1000,38255.108472
761.053431,1000,38259.58109
788.350188,1000,38264.256136
814.674205,1000,38268.689769
798.860744,1000,38273.364375
818.491506,1000,38277.839954
793.973682,1000,38282.531641
807.175971,1000,38286.997155
776.322893,1000,38291.68246
791.209673,1000,38296.141691
756.481152,1000,38300.667523
705.425887,1000,38305.297722
819.636979,1000,38309.768888
789.492572,1000,38314.4614
777.389432,1000,38318.898364
774.439472,1000,38323.554454
819.439332,1000,38328.017365
696.765926,1000,38332.708612
720.922651,1000,38337.172828
780.495972,1000,38341.855591
827.333942,1000,38346.316575
777.61501,1000,38351.006362
806.56947,1000,38355.462527
769.106567,1000,38360.110123
772.845382,1000,38364.589037
747.870085,1000,38369.287774
803.265344,1000,38373.787425
798.945397,1000,38378.498529
768.273481,1000,38382.990681
789.636104,1000,38387.632602
780.921589,1000,38392.111118
796.88687,1000,38396.812162
767.273593,1000,38401.27236
765.425857,1000,38405.942715
806.741312,1000,38410.441087
798.794813,1000,38415.097556
805.16482,1000,38419.566462
765.291881,1000,38424.240481
787.353441,1000,38428.726197
793.604657,1000,38433.432003
772.11035,1000,38437.932398
764.874742,1000,38443.152246
725.72083,1000,38447.599678
740.506629,1000,38452.289677
721.83899,1000,38456.76264
735.632336,1000,38461.611774
765.308206,1000,38466.112259
745.239372,1000,38470.807367
745.520045,1000,38475.278351
757.181784,1000,38479.939796
747.945483,1000,38484.442665
743.816172,1000,38488.9426
774.424298,1000,38493.620936
747.99582,1000,38498.080515
740.493325,1000,38502.691552
787.063441,1000,38507.188483
725.003128,1000,38511.862723
695.672818,1000,38516.343547
773.318035,1000,38520.971555
748.460186,1000,38525.48827
655.943588,1000,38530.157436
749.196796,1000,38534.666319
729.808057,1000,38539.344014
744.244327,1000,38543.840497
742.665597,1000,38548.497179
737.464065,1000,38552.981023
773.173213,1000,38557.621751
752.078913,1000,38562.102185
801.433149,1000,38566.763384
762.721957,1000,38571.269365
791.306134,1000,38575.946239
727.920839,1000,38580.430381
765.312644,1000,38585.062729
726.456154,1000,38589.546074
748.044424,1000,38594.167902
751.74783,1000,38598.687019
812.719223,1000,38603.375408
720.443775,1000,38607.840364
787.048669,1000,38612.524705
776.31108,1000,38617.045976
803.334075,1000,38621.709597
756.55219,1000,38626.2036
764.158563,1000,38630.874275
769.807484,1000,38635.353059
793.962937,1000,38640.00437
769.697035,1000,38644.506497
697.789082,1000,38649.187397
782.836445,1000,38653.670882
722.859284,1000,38658.351523
772.005003,1000,38662.814169
743.949143,1000,38667.492843
743.715031,1000,38671.990823
728.306189,1000,38676.659942
722.815754,1000,38681.14463
758.032163,1000,38685.592277
730.516218,1000,38690.258346
793.232685,1000,38694.723274
796.71131,1000,38699.405113
763.303712,1000,38703.8656
732.257444,1000,38708.530955
693.815524,1000,38713.019436
695.262837,1000,38717.711726
759.13954,1000,38722.145222
742.218465,1000,38726.820258
717.157358,1000,38731.306854
723.550781,1000,38735.974633
740.109709,1000,38740.456168
